event_id,event_type,effective_year,source_ck,source_district_name,source_state,target_ck,target_district_name,target_state,source_snapshot_id,target_snapshot_id,source_area_before_km2,target_area_before_km2,source_area_after_km2,target_area_after_km2,area_transferred_km2,area_received_km2,area_relinquished_km2,raw_transfer_weight,statistical_weight,coverage_score,overlap_excess,area_measurement_method,measurement_status,crosswalk_status,relationship_type,evidence_type,confidence,normalization_method,distribution_assumption,pipeline_run_id,area_retained_km2,overlap_area_km2,unaccounted_area_km2,net_source_area_change_km2,net_target_area_change_km2
0e66ed3d-e143-4d1f-8627-4779db8cc5cb,NEW_DISTRICT,1977,IND-000110,Champaran,Bihar,IND-000922,Purba Champaran,Bihar,597,4266,9204.087187145422,,,3967.5174826318616,3967.3824168926703,3967.3824168926703,3967.3824168926703,0.4310457230819783,0.30120666752369263,1.0,0.4310630193738083,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.431) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,3967.541613470688,5236.704770252752,,3967.5174826318616
0e8cf764-b5e9-45b1-838c-83f760774456,SPLIT,1998,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
0eaa62db-9625-4a1b-b917-2ca77df089a7,NEW_DISTRICT,1989,IND-000021,Nagaon,Assam,IND-000510,Marigaon,Assam,77,2779,4076.6528671445417,1632.2227248534912,4076.6381600257027,1632.140233237213,0.029770806067300464,0.029770806067300464,0.029770806067300464,7.30275719751267e-06,5.391309779743054e-06,1.0,0.3545423089861317,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.355) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,4076.6381600257027,1445.34592045236,-0.015063687228575873,-0.014707118838941824,-0.08249161627827561
0f0ddbab-792c-4904-8b82-81d4eec82ab1,NEW_DISTRICT,2008,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
0f54f041-8bbf-44ed-bc90-337c5d71c2ea,SPLIT,1995,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
0f5b8b88-8075-469e-9104-009e96ecfb21,NEW_DISTRICT,1997,IND-000390,Imphal,Manipur,IND-000608,Imphal West,Manipur,2264,3144,1060.9735665754404,,,519.4862202995649,339.09834427202105,339.09834427202105,339.09834427202105,0.31961054917376164,0.09822497664661155,1.0,2.2538623075843427,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=3.254) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,2391.2883310477123,721.8752223034194,,519.4862202995649
0f9be379-bc69-4765-bd3c-2364589d8c2e,SPLIT,1989,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
0fb258cb-907c-48e0-bdce-29a85c897056,SPLIT,2017,IND-000407,West Siang,Arunachal Pradesh,IND-000883,Lower Siang,Arunachal Pradesh,2361,4173,8361.155384251113,,1355.3444627360657,1750.42490157864,1198.8678980022432,1198.8678980022432,1198.8678980022432,0.14338543453700242,0.08522512246334982,1.0,0.6824315459172714,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.682) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,1355.3444627360657,5705.916194529004,5806.943023512804,-7005.810921515047,1750.42490157864
0fbacdf7-ceaf-4c70-9557-068b0f7b6ec9,SPLIT,2014,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
0ff9eb50-e72f-4abc-8769-0196e4e23490,NEW_DISTRICT,2016,IND-000820,,,IND-000810,Kamareddy,Telangana,,3981,,,4210.948336649883,3746.142571171392,,,,,,,,,UNMEASURED,UNMEASURED,FORMED_FROM,,1.00,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,4210.948336649883,0.0,,,3746.142571171392
101875e1-333d-4002-8843-0fdf209f8a5f,NEW_DISTRICT,2016,IND-000806,,,IND-000815,Mancherial,Telangana,,3991,,,3996.46639268975,3923.882386935616,,,,,,,,,UNMEASURED,UNMEASURED,FORMED_FROM,,1.00,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,3996.46639268975,0.0,,,3923.882386935616
1061e238-b641-4835-b5df-d1cd49946ff3,SPLIT,1997,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
10838c1c-33af-4484-ba5e-216cd0bb25c6,SPLIT,1994,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
109e157f-9741-43b3-9fd4-86f978124e85,SPLIT,2022,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
10ad8586-0c4b-4973-b820-283218834f06,SPLIT,1998,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
10c24980-cf68-48fa-b574-0d21a41fd220,SPLIT,2007,IND-000662,Dantewada,Chhattisgarh,IND-000697,Bijapur,Karnataka,3364,3574,20514.976985628567,10495.741529199904,,8191.851133304394,8025.119307882222,8025.119307882222,8025.119307882222,0.3911834419070559,0.3078805716122419,1.0,0.2705687788566573,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,SPLIT_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.271) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,5550.71227127395,12489.857677746346,,-2303.8903958955098
10e5f44a-daaf-4b61-8d8c-9958d768501b,NEW_DISTRICT,1953,IND-000016,Warangal,Hyderabad,IND-000331,Khammam,Andhra Pradesh,43,1874,21957.440193999504,,2085.2547300917554,16002.878702629729,11842.404571718733,11842.404571718733,11842.404571718733,0.5393344792055955,0.28703462913604927,1.0,0.8789874964876128,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.879) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,2085.2547300917554,19300.315385400107,8029.7808921890155,-19872.18546390775,16002.878702629729
10ed26e7-2924-4b7a-bafb-14c01276cc82,NEW_DISTRICT,1994,IND-000076,Ganganagar,Rajasthan,IND-000561,Hanumangarh,Rajasthan,374,2952,20606.767819247565,,11009.937053560147,9597.034169048084,9596.984514601709,9596.984514601709,9596.984514601709,,0.46572002939916335,1.000456638925566,,AREA_WEIGHTED,MEASURED,MEASURED,FORMED_FROM,,1.00,NONE,Uniform spatial distribution assumed across district area; no ancillary data available for this build,149f2020-a4d9-4dff-a50f-44da4f58f1cd,11009.937053560147,0.0,-0.15374891429019044,-9596.830765687419,9597.034169048084
1119b82c-06a2-40aa-ae2e-08d56c71f288,SPLIT,1980,IND-000335,Kozhikode,Kerala,IND-000380,Wayanad,Kerala,1898,2199,3739.9212754241466,,2358.5685360291704,2124.706066360751,1381.3483305474767,1381.3483305474767,1381.3483305474767,0.3693522480338352,0.18467487520918047,1.0,1.0000135243923758,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=2.000) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,2358.5685360291704,3739.97185558693,0.00440884749923498,-1381.3527393949762,2124.706066360751
11378c49-1387-4f7e-8457-b5822eb43241,NEW_DISTRICT,2008,IND-000087,Chittaurgarh,Rajasthan,IND-000744,Pratapgarh,Rajasthan,466,3725,10534.77559157868,,7744.686481040005,,,,,,,0.0,0.0024649602182131858,UNMEASURED,UNMEASURED,UNMEASURED,FORMED_FROM,,1.00,NONE,No geometric data available for this lineage pair,149f2020-a4d9-4dff-a50f-44da4f58f1cd,7744.686481040005,25.96780274104473,2790.0891105386754,-2790.0891105386754,
116466c9-78fb-400d-9402-de3ae17a3088,NEW_DISTRICT,2016,IND-000816,,,IND-000824,Sangareddy,Telangana,,4009,,,2749.53751080338,4437.188370874527,,,,,,,,,UNMEASURED,UNMEASURED,FORMED_FROM,,1.00,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,2749.53751080338,0.0,,,4437.188370874527
118c5ddb-b533-45dd-bd8e-c32c20acdc6e,NEW_DISTRICT,2005,IND-000456,Faridabad,Haryana,IND-000742,Mewat,Haryana,2630,3719,2068.258233646709,,751.9789185615152,1531.0877073368088,13.067505351158633,13.067505351158633,13.067505351158633,0.006318120792933233,0.006309997318124102,1.0,0.0012873975058269593,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.001) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,751.9789185615152,2.6626704914028454,1303.2118097340351,-1316.2793150851937,1531.0877073368088
118f6407-0d82-4eb9-8113-3189ce0ff00f,SPLIT,1999,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
11bbe28d-55f2-4c6e-be27-abd4d3275574,RENAME,2011,,,,,,,,,,,,,,,,,,,,,NON_SPATIAL,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
11bf4916-7756-4f7c-8fbf-9e56b8823492,SPLIT,1977,IND-000110,Champaran,Bihar,IND-000438,Pashchim Champaran,Bihar,597,2527,9204.087187145422,,,5236.669329716247,5236.407847513494,5236.407847513494,5236.407847513494,0.5689220170389896,0.3975520360297854,1.0,0.4310630193738083,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,SPLIT_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.431) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,3967.541613470688,3967.679339631928,,5236.669329716247
11c38136-c469-42d5-a945-8c60f652fd9f,NEW_DISTRICT,1991,IND-000497,Palamu,Bihar,IND-000621,Garhwa,Jharkhand,2737,3196,12750.333480171043,,12750.333480171043,4073.9434564588605,4073.928419835921,4073.928419835921,4073.928419835921,0.31951544060957926,0.1375372970239646,1.0,1.323118510565949,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=2.323) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,12750.333480171043,16870.202243503063,-4073.928419835922,0.0,4073.9434564588605
11e198e8-cbdc-4faa-834b-7320bbea442b,SPLIT,1995,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
11e5cc63-bdd2-4d1e-9261-d00bcce23c70,SPLIT,2006,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
12285a8c-16ad-4415-85d5-0f66c139cea5,SPLIT,1994,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
123781cf-36c7-45c2-b716-4d55980ce69d,NEW_DISTRICT,1956,IND-000143,Jammu and Kashmir,Jammu and Kashmir,IND-000340,Udhampur,Jammu and Kashmir,708,1937,,,,4569.978690755184,,,,,,0.0,,UNMEASURED,UNMEASURED,UNMEASURED,FORMED_FROM,,1.00,NONE,No geometric data available for this lineage pair,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,4569.978690755184
1240e309-fc1d-46a5-b2fa-5aaeb9124ca9,SPLIT,1982,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
1269ac1f-35d2-49ec-8709-556f3dca81ce,NEW_DISTRICT,1997,IND-000390,Imphal,Manipur,IND-000609,Imphal East,Manipur,2264,3148,1060.9735665754404,,,567.4296255619096,567.3848376130807,567.3848376130807,567.3848376130807,0.5347775434636494,0.1643516206008934,1.0,2.2538623075843427,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=3.254) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,2391.2883310477123,493.5887289623597,,567.4296255619096
12be5a01-c054-4153-9568-8dadc2a2d037,RENAME,1981,,,,,,,,,,,,,,,,,,,,,NON_SPATIAL,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
12d861b9-5914-4177-bb5c-5da08935d364,SPLIT,2022,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
1317f72e-85e8-452a-ab53-b2fd73a8cc57,SPLIT,2006,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
137ecd37-62c0-43aa-a66a-1b602d636994,SPLIT,2015,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
13a8ad42-5534-42eb-b270-72b7372c1090,SPLIT,1991,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
1426f5bc-9d52-42a6-aeb3-f1ffa13b100f,SPLIT,2022,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
14364838-1057-4f6c-851b-51c86f216901,SPLIT,2012,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
145c918e-4a1d-4d6a-8b88-2595805fd618,NEW_DISTRICT,1997,IND-000271,Allahabad,Uttar Pradesh,IND-000575,Kaushambi,Uttar Pradesh,1420,3007,7350.952351914067,,5559.474845290087,1791.370493165363,1791.274838111757,1791.274838111757,1791.274838111757,0.2436792883911618,0.2208188757544543,1.0,0.10352562732059112,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.104) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,5559.474845290087,761.0119536356784,0.20266851222277182,-1791.47750662398,1791.370493165363
146849f2-c70e-43ab-b5ab-e0e69eb264ae,NEW_DISTRICT,2015,IND-000021,Nagaon,Assam,IND-000864,Hojai,Assam,80,4117,3986.014683159142,,2578.237805267424,1455.4770667676885,1399.3678273957944,1399.3678273957944,1399.3678273957944,0.35106941108574047,0.3309418154310772,1.0,0.06081913712972642,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.061) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,2578.237805267424,242.42597361615884,8.409050495923566,-1407.776877891718,1455.4770667676885
14a8385b-33b0-4eaa-9c35-3784fec1d69e,SPLIT,2022,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
151bed2e-2591-40a8-b249-561c7383bb93,RENAME,1971,,,,,,,,,,,,,,,,,,,,,NON_SPATIAL,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
15400476-0346-4bb8-b6bf-375d69290dc3,SPLIT,2023,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
1584bacc-0738-41fa-aa15-f85da7b8e9f0,NEW_DISTRICT,1991,IND-000470,Kota,Rajasthan,IND-000565,Baran,Rajasthan,2680,2968,12119.039138128759,,12119.039138128759,6993.184686081395,6992.899741230893,6992.899741230893,6992.899741230893,0.5770176712467183,0.28849373217074925,1.0,1.0001047055857768,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=2.000) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,12119.039138128759,12120.30806922077,-6992.899741230893,0.0,6993.184686081395
15cc9080-5d4a-498a-b3d0-bfeada3829a9,NEW_DISTRICT,1985,IND-000019,Kamrup,Assam,IND-000421,Nalbari,Assam,60,2432,4588.649941153584,2141.208839094159,4588.641089611689,2141.1934239571174,0.052142363088123256,0.052142363088123256,0.052142363088123256,1.1363334261016802e-05,9.553248537488536e-06,1.0,0.18947332066418965,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.189) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,4588.641089611689,869.4267417159081,-0.04329082119238592,-0.008851541895637638,-0.015415137041600246
16063ddc-5dd0-4d33-b3a4-d92eb8dbe0cd,SPLIT,1982,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
167628a2-6f5f-4a1f-9dfd-898fb74a71b9,NEW_DISTRICT,1973,IND-000109,Saran,Bihar,IND-000436,Siwan,Bihar,588,2515,6902.697169128855,,2650.875446571274,2216.6147347609412,2216.612648728768,2216.612648728768,2216.612648728768,,0.3211226850052459,0.9999993522302395,,AREA_WEIGHTED,MEASURED,MEASURED,FORMED_FROM,,1.00,NONE,Uniform spatial distribution assumed across district area; no ancillary data available for this build,149f2020-a4d9-4dff-a50f-44da4f58f1cd,2650.875446571274,0.0,2035.2090738288134,-4251.821722557581,2216.6147347609412
169b5e3e-19a0-43cb-9fb9-0a7d9ff2656b,SPLIT,2011,IND-000263,Budaun,Uttar Pradesh,IND-000859,Sambhal,Uttar Pradesh,1355,4101,5194.168485884748,,5194.168485884748,2431.887269939046,903.3590833074112,903.3590833074112,903.3590833074112,,0.17391794004416813,1.0000506645880944,,AREA_WEIGHTED,MEASURED,MEASURED,FORMED_FROM,,1.00,NONE,Uniform spatial distribution assumed across district area; no ancillary data available for this build,149f2020-a4d9-4dff-a50f-44da4f58f1cd,5194.168485884748,0.0,-903.3590833074113,0.0,2431.887269939046
16c04ef6-6f8e-44f6-b2b5-3024a7859407,SPLIT,2012,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
17278792-3f54-45d4-95e6-230db2785972,SPLIT,1992,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
173bf2fe-208f-461d-93b5-f1eada2f986f,NEW_DISTRICT,2006,IND-000427,Pulwama,Jammu and Kashmir,IND-000726,Shupiyan,Jammu and Kashmir,2465,3668,1293.05347422686,,896.2613830785017,492.00625703696244,416.1378707692238,416.1378707692238,416.1378707692238,,0.321825724197555,1.0000814587156182,,AREA_WEIGHTED,MEASURED,MEASURED,FORMED_FROM,,1.00,NONE,Uniform spatial distribution assumed across district area; no ancillary data available for this build,149f2020-a4d9-4dff-a50f-44da4f58f1cd,896.2613830785017,0.0,-19.345779620865414,-396.7920911483584,492.00625703696244
1741867d-8975-4130-8136-8132eaf76a70,NEW_DISTRICT,1998,IND-000396,Aizawl,Mizoram,IND-000613,Serchhip,Mizoram,2294,3164,12668.614066431102,,3346.338841202789,931.0285391292106,931.0285325855173,931.0285325855173,931.0285325855173,0.07349095391993411,0.032919158384329135,1.0,1.2324675820059485,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=2.232) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,3346.338841202789,15613.656145820887,8391.246692642795,-9322.275225228314,931.0285391292106
175a3988-d6d1-486c-b789-93495960536c,SPLIT,2011,IND-000264,Moradabad,Uttar Pradesh,IND-000859,Sambhal,Uttar Pradesh,1364,4101,3678.736464067826,,3678.736464067826,2431.887269939046,1460.774446937944,1460.774446937944,1460.774446937944,0.3970859182782198,0.3925260091339226,1.0,0.011616833122366055,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.012) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,3678.736464067826,42.735267604238906,-1460.774446937944,0.0,2431.887269939046
17624995-164f-402a-93b3-ddcf378fa923,NEW_DISTRICT,1983,IND-000022,Sibsagar,Assam,IND-000423,Jorhat,Assam,86,2444,2641.923935510518,3142.6700294228162,2641.895409681941,3142.671754086188,0.07577037772222452,0.07577037772222452,0.07577037772222452,2.867999971679081e-05,1.2093774713936512e-05,1.0,1.3714679986341096,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=2.371) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,2641.895409681941,3623.3141323781606,-0.047244549145489145,-0.02852582857667585,0.0017246633715330972
17f316e5-9e67-4fba-adad-1e938854af05,NEW_DISTRICT,1972,IND-000403,Bhatinda,Punjab,IND-000404,Faridkot,Punjab,2333,2340,7429.163388680452,,,5143.0017330046485,1475.135700041974,1475.135700041974,1475.135700041974,0.1985601369717598,0.1281239520688683,1.0,0.5497503297824526,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.550) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,4084.185022934802,5954.027688638478,,5143.0017330046485
184c66ad-6d32-4fee-be48-9433df36b72c,SPLIT,2013,IND-000680,Kheda,Gujarat,IND-000850,Mahisagar,Gujarat,3474,4083,3991.4134874396195,,3392.01817520041,2513.4935894554333,567.3241391021301,567.3241391021301,567.3241391021301,0.14213614823105003,0.0712616023203348,1.0,0.9945685137996243,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.995) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,3392.01817520041,3969.7341801625976,32.07117313707931,-599.3953122392095,2513.4935894554333
184fb9f0-dc9a-4931-8aae-5f1701e1ea3f,NEW_DISTRICT,2007,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
18526e7c-8c7a-47c0-8673-909aff139a35,SPLIT,1998,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
185f6f40-f576-4ee2-add8-55f6629312fc,SPLIT,2015,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
1874ef8b-25d0-490f-8e58-e6d9c2926679,NEW_DISTRICT,1952,IND-000186,Hoshangabad,Madhya Pradesh,IND-000912,Narsimhapur,Madhya Pradesh,917,4234,15145.52263508443,,10006.312524665473,5139.28899604669,5139.118618102018,5139.118618102018,5139.118618102018,0.3393160303492802,0.17896462210590025,1.0,0.8959950092733624,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.896) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,10006.312524665473,13570.312693872394,0.0914923169384565,-5139.210110418957,5139.28899604669
189cdb87-6d9b-4afd-b8c5-04a326f2f4eb,NEW_DISTRICT,2003,IND-000666,Sidhi,Madhya Pradesh,IND-000774,Singrauli,Madhya Pradesh,3392,3827,10515.09444441573,,4674.851609319472,5764.657793425316,5701.360391013113,5701.360391013113,5701.360391013113,0.5422072451323483,0.2708644469350649,1.0,1.001766017163313,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=2.002) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,4674.851609319472,10533.664281678424,138.88244408314495,-5840.242835096258,5764.657793425316
19152a7c-fd4b-4b9a-bd27-d8ee7b4fcbf8,NEW_DISTRICT,2019,IND-000396,Aizawl,Mizoram,IND-000896,Saitual,Mizoram,2296,4200,3173.5352243124976,,2127.700443397068,1750.5747277547766,1023.7499584165544,1023.7499584165544,1023.7499584165544,0.3225897574961802,0.1612974492493487,1.0,0.9999681271927048,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=2.000) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,2127.700443397068,3173.4340748358486,22.084822498875383,-1045.8347809154297,1750.5747277547766
19210377-4e13-4373-a0f2-65d1a4488d6c,SPLIT,1989,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
